step,time,gps_x,gps_y,gps_z,gps_speed,gyro_x,gyro_y,gyro_z,imu_roll,imu_pitch,imu_yaw,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,radar_targets_count,roof_lidar_min_dist,roof_lidar_max_dist,roof_lidar_mean_dist,camera_red,camera_green,camera_blue,camera_gray,camera_recognition_objects,driver_speed,driver_steering_angle,driver_brake_intensity,collision_detected
350,17.510000,-61.241991,-104.658446,0.317007,13.885065,-0.020468,-0.000659,0.080766,0.003590,-0.004485,-0.057242,0.001730,-0.002293,-0.028613,0.999586,2,23.697586,99.963112,42.753021,64,77,97,79.33333333333333,10,49.435000,-0.017244,0.000000,0
351,17.560000,-60.548775,-104.696560,0.316935,13.885451,-0.012150,-0.000314,0.073452,0.002701,-0.004521,-0.053427,0.001290,-0.002296,-0.026707,0.999640,2,23.202848,99.993729,42.860472,64,77,97,79.33333333333333,10,49.434973,-0.015726,0.000000,0
352,17.610000,-59.855419,-104.732393,0.316886,13.885782,-0.004845,0.000074,0.069586,0.002365,-0.004533,-0.049900,0.001125,-0.002295,-0.024945,0.999686,2,22.704378,99.966614,43.004123,65,78,98,80.33333333333333,10,49.434962,-0.014792,0.000000,0
353,17.660000,-59.161933,-104.765904,0.316864,13.886028,-0.011170,0.000276,0.068955,0.001897,-0.004530,-0.046461,0.000895,-0.002287,-0.023226,0.999727,2,22.195829,99.999237,43.147682,66,79,100,81.66666666666667,10,49.434973,-0.014694,0.000000,0
354,17.710000,-58.468329,-104.797026,0.316868,13.886086,-0.000697,0.000407,0.067895,0.001537,-0.004518,-0.043054,0.000720,-0.002275,-0.021523,0.999765,2,21.824697,99.988762,43.291302,66,80,100,82.0,10,49.435000,-0.014571,0.000000,0
355,17.760000,-57.774631,-104.826033,0.316892,13.886113,0.012778,0.000454,0.065234,0.001963,-0.004502,-0.039749,0.000937,-0.002270,-0.019871,0.999800,2,21.293343,99.973663,43.389660,67,81,102,83.33333333333333,10,49.434995,-0.013879,0.000000,0
356,17.810000,-57.080841,-104.852821,0.316920,13.886243,0.000027,0.000302,0.061982,0.002286,-0.004490,-0.036591,0.001102,-0.002265,-0.018292,0.999830,2,19.103512,99.984337,43.669256,79,108,149,112.0,10,49.434983,-0.013088,0.000000,0
357,17.860000,-56.386957,-104.877228,0.316938,13.886295,-0.008924,0.000147,0.061349,0.001885,-0.004486,-0.033529,0.000905,-0.002259,-0.016761,0.999857,2,19.891590,99.999115,43.759285,68,82,102,84.0,9,49.435019,-0.013145,0.000000,0
358,17.910000,-55.693003,-104.899551,0.316948,13.886246,0.004718,0.000116,0.060364,0.001795,-0.004486,-0.030503,0.000863,-0.002256,-0.015249,0.999881,2,19.931295,99.982933,43.824987,67,81,102,83.33333333333333,9,49.435024,-0.012954,0.000000,0
359,17.960000,-54.998995,-104.919990,0.316951,13.886211,0.005030,0.000087,0.060579,0.002121,-0.004486,-0.027499,0.001029,-0.002258,-0.013747,0.999902,2,19.679688,99.951286,44.033672,67,81,102,83.33333333333333,8,49.435011,-0.012875,0.000000,0
360,18.010000,-54.304920,-104.938161,0.316943,13.886347,-0.008802,-0.000006,0.056288,0.001934,-0.004491,-0.024581,0.000939,-0.002257,-0.012288,0.999922,2,19.056635,99.994743,44.209579,67,81,101,83.0,8,49.435006,-0.011927,0.000000,0
361,18.060000,-53.610786,-104.954246,0.316931,13.886441,-0.003031,0.000010,0.054492,0.001537,-0.004496,-0.021842,0.000744,-0.002256,-0.010919,0.999938,2,18.774630,99.999207,44.280002,67,82,102,83.66666666666667,8,49.435022,-0.011714,0.000000,0
362,18.110000,-52.916612,-104.968618,0.316923,13.886524,0.006336,0.000073,0.049346,0.001741,-0.004498,-0.019266,0.000849,-0.002257,-0.009631,0.999951,2,18.492245,99.960411,44.550279,66,80,99,81.66666666666667,8,49.435008,-0.010441,0.000000,0
363,18.160000,-52.222400,-104.981341,0.316917,13.886619,-0.005068,0.000067,0.050825,0.001719,-0.004499,-0.016794,0.000841,-0.002256,-0.008395,0.999962,2,18.198238,99.993164,44.786448,67,80,99,82.0,9,49.435011,-0.010818,0.000000,0
364,18.210000,-51.528153,-104.992126,0.316914,13.886643,-0.006821,0.000069,0.047566,0.001321,-0.004499,-0.014329,0.000644,-0.002254,-0.007163,0.999972,2,17.647495,99.996841,44.913794,67,80,99,82.0,8,49.435024,-0.010163,0.000000,0
365,18.260000,-50.833881,-105.001347,0.316916,13.886700,0.006390,0.000112,0.046206,0.001348,-0.004497,-0.012015,0.000661,-0.002253,-0.006006,0.999979,2,17.549559,99.976326,45.074113,66,79,98,81.0,8,49.435025,-0.009903,0.000000,0
366,18.310000,-50.139589,-105.009122,0.316921,13.886753,0.002588,0.000104,0.043272,0.001653,-0.004495,-0.009792,0.000815,-0.002252,-0.004894,0.999985,2,17.180706,99.999161,45.296895,64,77,96,79.0,8,49.435012,-0.009110,0.000000,0
367,18.360000,-49.445274,-105.015169,0.316923,13.886889,-0.010808,0.000039,0.037312,0.001332,-0.004495,-0.007791,0.000657,-0.002250,-0.003894,0.999990,2,17.081152,99.981003,45.450044,63,76,95,78.0,8,49.435018,-0.007872,0.000000,0
368,18.410000,-48.750943,-105.019818,0.316923,13.886992,-0.003004,0.000030,0.032563,0.000931,-0.004495,-0.006078,0.000459,-0.002249,-0.003038,0.999993,2,16.642681,99.994102,45.527293,62,75,94,77.0,9,49.435025,-0.006975,0.000000,0
369,18.460000,-48.056601,-105.023528,0.316924,13.887077,0.003453,0.000039,0.027008,0.001060,-0.004495,-0.004616,0.000525,-0.002249,-0.002307,0.999995,2,16.951359,99.958603,45.706481,62,74,93,76.33333333333333,9,49.435025,-0.005647,0.000000,0
370,18.510000,-47.362251,-105.026330,0.316922,13.887137,-0.007721,0.000015,0.027234,0.000890,-0.004495,-0.003287,0.000441,-0.002248,-0.001643,0.999996,2,16.404200,99.999557,45.878335,61,74,92,75.66666666666667,9,49.435031,-0.005770,0.000000,0
371,18.560000,-46.667897,-105.028063,0.316921,13.887134,-0.005145,0.000013,0.024682,0.000490,-0.004495,-0.001987,0.000243,-0.002248,-0.000993,0.999997,2,16.269527,99.982269,46.088854,61,73,92,75.33333333333333,8,49.435039,-0.005298,0.000000,0
372,18.610000,-45.973540,-105.029095,0.316921,13.887152,0.008108,0.000032,0.024254,0.000639,-0.004495,-0.000786,0.000319,-0.002248,-0.000392,0.999997,2,16.087709,99.989082,46.266074,60,72,91,74.33333333333333,7,49.435040,-0.005201,0.000000,0
373,18.660000,-45.279182,-105.029401,0.316921,13.887180,0.001468,0.000022,0.021742,0.000944,-0.004494,0.000360,0.000472,-0.002247,0.000181,0.999997,2,17.125778,99.983742,46.348444,60,72,90,74.0,7,49.435031,-0.004511,0.000000,0
374,18.710000,-44.584823,-105.028770,0.316920,13.887205,-0.008512,0.000005,0.022005,0.000626,-0.004495,0.001442,0.000315,-0.002247,0.000721,0.999997,2,17.749897,99.956779,46.482859,59,71,89,73.0,6,49.435042,-0.004726,0.000000,0
375,18.760000,-43.890464,-105.027371,0.316921,13.887196,0.003027,0.000018,0.021574,0.000489,-0.004495,0.002527,0.000247,-0.002247,0.001264,0.999997,2,18.028643,99.994423,46.665162,59,70,88,72.33333333333333,6,49.435042,-0.004677,0.000000,0
376,18.810000,-43.196107,-105.025376,0.316922,13.887212,0.005829,0.000025,0.018081,0.000830,-0.004494,0.003510,0.000419,-0.002246,0.001756,0.999996,2,17.841373,99.957886,46.775720,58,70,88,72.0,5,49.435036,-0.003749,0.000000,0
377,18.860000,-42.501751,-105.022655,0.316922,13.887260,-0.008246,0.000001,0.016264,0.000689,-0.004494,0.004354,0.000350,-0.002246,0.002178,0.999995,2,16.126146,99.961105,46.926651,58,69,87,71.33333333333333,5,49.435038,-0.003404,0.000000,0
378,18.910000,-41.807397,-105.019154,0.316921,13.887268,-0.006579,-0.000003,0.008907,0.000255,-0.004495,0.004979,0.000133,-0.002247,0.002490,0.999994,2,16.246323,99.986382,47.054648,58,69,87,71.33333333333333,5,49.435035,-0.001861,0.000000,0
379,18.960000,-41.113041,-105.015476,0.316920,13.887321,0.003244,-0.000001,0.005511,0.000243,-0.004495,0.005299,0.000128,-0.002247,0.002650,0.999994,2,16.302595,99.999565,47.202767,59,70,88,72.33333333333333,5,49.435042,-0.001143,0.000000,0
380,19.010000,-40.418685,-105.011594,0.316920,13.887354,-0.006417,0.000002,-0.007223,0.000245,-0.004495,0.005252,0.000128,-0.002247,0.002626,0.999994,2,16.800642,99.999794,47.555001,59,70,88,72.33333333333333,5,49.435033,0.001836,0.000000,0
381,19.060000,-39.724329,-105.007785,0.316921,13.887294,-0.014237,0.000021,-0.009763,-0.000438,-0.004494,0.004774,-0.000213,-0.002248,0.002386,0.999995,2,16.741671,99.976967,47.965958,58,69,87,71.33333333333333,5,49.435049,0.002069,0.000000,0
382,19.110000,-39.029972,-105.004493,0.316921,13.887317,0.002312,0.000005,-0.008180,-0.000694,-0.004494,0.004318,-0.000342,-0.002248,0.002158,0.999995,2,17.065758,99.993790,48.057508,58,69,87,71.33333333333333,5,49.435040,0.001657,0.000000,0
383,19.160000,-38.335612,-105.001768,0.316921,13.887311,0.007869,0.000000,-0.005943,-0.000310,-0.004494,0.003970,-0.000151,-0.002247,0.001985,0.999995,2,17.042530,99.948532,48.148404,58,69,87,71.33333333333333,5,49.435045,0.001305,0.000000,0
384,19.210000,-37.641250,-104.999174,0.316921,13.887322,-0.002639,0.000001,-0.005976,-0.000222,-0.004494,0.003687,-0.000107,-0.002247,0.001843,0.999996,2,17.321539,99.902405,48.183490,58,70,88,72.0,5,49.435045,0.001325,0.000000,0
385,19.260000,-36.946889,-104.996660,0.316922,13.887323,0.000632,-0.000000,-0.004924,-0.000340,-0.004494,0.003415,-0.000166,-0.002247,0.001707,0.999996,2,17.573933,99.744690,48.237961,59,70,88,72.33333333333333,5,49.435043,0.000968,0.000000,0
386,19.310000,-36.252526,-104.994456,0.316921,13.887325,0.008149,-0.000002,-0.003810,-0.000028,-0.004494,0.003197,-0.000010,-0.002247,0.001599,0.999996,2,18.041262,99.963326,48.281982,59,70,88,72.33333333333333,5,49.435047,0.000808,0.000000,0
387,19.360000,-35.558163,-104.992418,0.316921,13.887331,-0.001281,-0.000003,-0.000547,0.000135,-0.004494,0.003094,0.000071,-0.002247,0.001547,0.999996,2,18.254049,99.583488,48.176872,59,70,88,72.33333333333333,4,49.435042,0.000130,0.000000,0
388,19.410000,-34.863800,-104.990189,0.316921,13.887321,-0.005471,0.000002,-0.002439,-0.000112,-0.004494,0.003039,-0.000053,-0.002247,0.001520,0.999996,2,18.664497,99.990913,48.407858,59,70,88,72.33333333333333,4,49.435046,0.000513,0.000000,0
389,19.460000,-34.169437,-104.988026,0.316921,13.887334,0.003291,-0.000002,-0.005949,-0.000125,-0.004494,0.002818,-0.000059,-0.002247,0.001409,0.999996,2,19.037878,99.997345,49.365099,59,70,88,72.33333333333333,4,49.435043,0.001279,0.000000,0
390,19.510000,-33.475073,-104.986163,0.316921,13.887322,-0.000393,0.000003,-0.009408,0.000017,-0.004494,0.002420,0.000011,-0.002247,0.001210,0.999997,2,18.433001,99.999069,49.930311,59,70,88,72.33333333333333,4,49.435047,0.002127,0.000000,0
391,19.560000,-32.780710,-104.984517,0.316921,13.887301,-0.009891,0.000013,-0.009730,-0.000336,-0.004494,0.001933,-0.000166,-0.002247,0.000966,0.999997,2,17.909897,99.994316,50.328082,59,70,89,72.66666666666667,4,49.435047,0.002083,0.000000,0
392,19.610000,-32.086346,-104.983216,0.316922,13.887315,0.000139,0.000003,-0.007663,-0.000605,-0.004494,0.001498,-0.000301,-0.002247,0.000748,0.999997,2,17.373472,99.995178,50.502903,59,71,89,73.0,4,49.435041,0.001528,0.000000,0
393,19.660000,-31.391980,-104.982456,0.316922,13.887313,0.009914,-0.000002,-0.001943,-0.000248,-0.004494,0.001262,-0.000122,-0.002247,0.000631,0.999997,2,16.899527,99.989159,50.542810,59,71,89,73.0,4,49.435044,0.000353,0.000000,0
394,19.710000,-30.697615,-104.981795,0.316921,13.887336,0.001547,-0.000007,0.001331,0.000045,-0.004494,0.001274,0.000024,-0.002247,0.000637,0.999997,2,16.343084,99.973450,50.786556,59,71,89,73.0,4,49.435043,-0.000264,0.000000,0
395,19.760000,-30.003249,-104.980882,0.316921,13.887329,-0.001178,-0.000002,0.001550,-0.000029,-0.004494,0.001361,-0.000013,-0.002247,0.000681,0.999997,3,15.860350,99.998497,50.941470,59,71,89,73.0,4,49.435047,-0.000379,0.000000,0
396,19.810000,-29.308883,-104.979871,0.316921,13.887341,0.004911,-0.000001,-0.004367,0.000137,-0.004494,0.001290,0.000070,-0.002247,0.000645,0.999997,3,15.407534,99.998215,50.998795,59,71,89,73.0,8,49.435042,0.001008,0.000000,0
397,19.860000,-28.614516,-104.979044,0.316921,13.887328,-0.003279,0.000003,-0.005702,0.000186,-0.004494,0.001011,0.000094,-0.002247,0.000506,0.999997,3,14.912694,99.967438,51.111307,59,71,89,73.0,8,49.435047,0.001292,0.000000,0
398,19.910000,-27.920150,-104.978314,0.316921,13.887325,-0.009835,0.000007,-0.004275,-0.000245,-0.004494,0.000763,-0.000122,-0.002247,0.000381,0.999997,3,14.470137,99.472977,51.017911,60,71,90,73.66666666666667,8,49.435046,0.000869,0.000000,0
399,19.960000,-27.225784,-104.977750,0.316921,13.887332,0.002025,0.000000,-0.004341,-0.000421,-0.004494,0.000554,-0.000210,-0.002247,0.000277,0.999997,3,14.071232,99.911240,50.943968,60,71,90,73.66666666666667,8,49.435043,0.000862,0.000000,0
400,20.010000,-26.531418,-104.977526,0.316921,13.887324,0.006818,-0.000001,-0.004516,-0.000089,-0.004494,0.000329,-0.000044,-0.002247,0.000164,0.999997,3,13.664046,99.999329,51.032870,55,64,76,65.0,8,49.435047,0.001015,0.000000,0
401,20.060000,-25.837052,-104.977381,0.316921,13.887324,-0.004757,0.000001,-0.006851,-0.000067,-0.004494,0.000050,-0.000034,-0.002247,0.000025,0.999997,3,13.311754,99.937431,50.954350,60,72,90,74.0,8,49.435046,0.001553,0.000000,0
402,20.110000,-25.142686,-104.977352,0.316922,13.887321,-0.003574,0.000002,-0.005027,-0.000374,-0.004494,-0.000256,-0.000187,-0.002247,-0.000129,0.999997,3,12.958961,99.823410,50.872414,60,72,91,74.33333333333333,8,49.435043,0.000975,0.000000,0
403,20.160000,-24.448319,-104.977628,0.316921,13.887329,0.006971,-0.000002,-0.005631,-0.000189,-0.004494,-0.000516,-0.000095,-0.002247,-0.000258,0.999997,3,12.668644,99.923866,50.909220,60,72,91,74.33333333333333,8,49.435046,0.001207,0.000000,0
404,20.210000,-23.753953,-104.978189,0.316921,13.887325,0.000515,-0.000002,-0.003122,0.000018,-0.004494,-0.000739,0.000008,-0.002247,-0.000369,0.999997,3,12.351725,99.914490,50.790996,60,72,91,74.33333333333333,9,49.435044,0.000693,0.000000,0
405,20.260000,-23.059587,-104.978719,0.316921,13.887329,-0.005021,0.000001,-0.001903,-0.000180,-0.004494,-0.000848,-0.000091,-0.002247,-0.000424,0.999997,3,12.113689,99.908157,50.740728,61,72,91,74.66666666666667,9,49.435047,0.000368,0.000000,0
406,20.310000,-22.365221,-104.979341,0.316921,13.887339,0.005094,-0.000001,0.001023,-0.000171,-0.004494,-0.000869,-0.000086,-0.002247,-0.000435,0.999997,3,11.889998,99.898575,50.690939,61,72,91,74.66666666666667,9,49.435044,-0.000323,0.000000,0
407,20.360000,-21.670855,-104.980119,0.316921,13.887314,0.007316,0.000004,0.005335,0.000222,-0.004494,-0.000702,0.000110,-0.002247,-0.000351,0.999997,3,11.691321,99.914902,50.749694,60,72,91,74.33333333333333,9,49.435046,-0.001154,0.000000,0
408,20.410000,-20.976489,-104.980612,0.316921,13.887328,-0.002946,-0.000002,0.006737,0.000281,-0.004494,-0.000379,0.000140,-0.002247,-0.000189,0.999997,3,11.556179,99.766373,50.635720,60,72,90,74.0,9,49.435045,-0.001426,0.000000,0
409,20.460000,-20.282123,-104.980704,0.316921,13.887321,-0.000872,0.000000,0.005528,0.000129,-0.004494,-0.000067,0.000064,-0.002247,-0.000034,0.999997,3,11.450641,99.999161,50.702928,55,64,76,65.0,9,49.435046,-0.001226,0.000000,0
410,20.510000,-19.587756,-104.980657,0.316921,13.887335,0.004336,0.000002,0.001615,0.000299,-0.004494,0.000102,0.000150,-0.002247,0.000051,0.999997,3,11.387941,99.977776,50.450815,60,71,90,73.66666666666667,9,49.435045,-0.000277,0.000000,0
411,20.560000,-18.893389,-104.980518,0.316921,13.887342,-0.006061,0.000001,-0.002632,0.000252,-0.004494,0.000062,0.000126,-0.002247,0.000031,0.999997,3,11.368855,99.985886,50.309975,60,71,90,73.66666666666667,9,49.435045,0.000684,0.000000,0
412,20.610000,-18.199023,-104.980308,0.316921,13.887316,-0.009911,0.000007,-0.005660,-0.000245,-0.004494,-0.000158,-0.000123,-0.002247,-0.000079,0.999997,2,11.385942,99.854591,50.208114,55,63,76,64.66666666666667,9,49.435048,0.001209,0.000000,0
413,20.660000,-17.504657,-104.980384,0.316922,13.887327,0.001863,-0.000001,-0.007175,-0.000402,-0.004494,-0.000492,-0.000201,-0.002247,-0.000247,0.999997,2,11.444754,99.976509,49.985786,60,71,90,73.66666666666667,9,49.435044,0.001508,0.000000,0
414,20.710000,-16.810292,-104.980960,0.316921,13.887315,0.003988,-0.000002,-0.002043,-0.000194,-0.004494,-0.000732,-0.000098,-0.002247,-0.000366,0.999997,2,11.546573,99.824844,49.757956,60,72,90,74.0,9,49.435043,0.000409,0.000000,0
415,20.760000,-16.115925,-104.981617,0.316921,13.887342,-0.000891,-0.000004,0.003832,-0.000169,-0.004494,-0.000661,-0.000085,-0.002247,-0.000331,0.999997,2,11.677841,99.948334,49.646826,60,71,90,73.66666666666667,9,49.435044,-0.000890,0.000000,0
416,20.810000,-15.421559,-104.982082,0.316921,13.887331,0.006010,0.000001,0.005914,-0.000048,-0.004494,-0.000395,-0.000024,-0.002247,-0.000197,0.999997,2,11.869673,99.886597,49.464015,55,63,76,64.66666666666667,8,49.435048,-0.001344,0.000000,0
417,20.860000,-14.727192,-104.982400,0.316921,13.887324,0.008455,0.000007,0.004314,0.000405,-0.004494,-0.000136,0.000202,-0.002247,-0.000067,0.999997,2,12.085819,99.718277,49.344276,59,71,89,73.0,8,49.435046,-0.000861,0.000000,0
418,20.910000,-14.032826,-104.982467,0.316921,13.887336,-0.004890,0.000000,0.003107,0.000448,-0.004494,0.000044,0.000224,-0.002247,0.000022,0.999997,2,12.318171,99.998810,49.056276,59,70,88,72.33333333333333,9,49.435044,-0.000596,0.000000,0
419,20.960000,-13.338459,-104.982226,0.316921,13.887324,-0.007682,0.000001,0.000777,0.000039,-0.004494,0.000140,0.000020,-0.002247,0.000070,0.999997,2,12.610089,99.960022,48.942527,59,70,88,72.33333333333333,9,49.435046,-0.000188,0.000000,0
420,21.010000,-12.644093,-104.982023,0.316921,13.887338,0.002224,-0.000003,-0.001329,-0.000043,-0.004494,0.000112,-0.000021,-0.002247,0.000056,0.999997,2,12.919587,99.999313,48.735660,59,70,88,72.33333333333333,9,49.435045,0.000280,0.000000,0
421,21.060000,-11.949726,-104.981969,0.316921,13.887336,-0.001018,-0.000001,-0.004276,0.000052,-0.004494,-0.000035,0.000026,-0.002247,-0.000018,0.999997,2,13.231023,99.973953,48.649693,59,70,88,72.33333333333333,9,49.435046,0.001021,0.000000,0
422,21.110000,-11.255359,-104.981989,0.316921,13.887331,-0.007348,0.000004,-0.002597,-0.000255,-0.004494,-0.000217,-0.000128,-0.002247,-0.000109,0.999997,1,13.647014,99.812164,48.587012,59,70,88,72.33333333333333,9,49.435046,0.000515,0.000000,0
423,21.160000,-10.560993,-104.982115,0.316921,13.887334,0.002751,-0.000000,-0.002950,-0.000352,-0.004494,-0.000346,-0.000177,-0.002247,-0.000174,0.999997,1,14.000054,99.999283,48.653889,59,70,88,72.33333333333333,9,49.435044,0.000582,0.000000,0
424,21.210000,-9.866626,-104.982504,0.316921,13.887328,0.006828,0.000000,-0.002579,-0.000021,-0.004494,-0.000491,-0.000011,-0.002247,-0.000245,0.999997,1,14.459189,99.976662,48.486865,59,70,88,72.33333333333333,9,49.435047,0.000585,0.000000,0
425,21.260000,-9.172260,-104.982966,0.316921,13.887337,-0.002918,-0.000002,-0.000294,0.000034,-0.004494,-0.000558,0.000017,-0.002247,-0.000279,0.999997,1,14.900385,99.846916,48.465149,59,70,88,72.33333333333333,9,49.435044,0.000072,0.000000,0
426,21.310000,-8.477893,-104.983320,0.316921,13.887335,-0.001474,-0.000000,0.001592,-0.000145,-0.004494,-0.000514,-0.000073,-0.002247,-0.000257,0.999997,1,15.351867,99.669182,48.416787,59,70,88,72.33333333333333,10,49.435046,-0.000425,0.000000,0
427,21.360000,-7.783526,-104.983734,0.316921,13.887328,0.007822,0.000003,0.004035,0.000080,-0.004494,-0.000371,0.000040,-0.002247,-0.000186,0.999997,1,15.836064,99.882370,48.281330,58,69,87,71.33333333333333,10,49.435047,-0.000914,0.000000,0
428,21.410000,-7.089160,-104.984037,0.316921,13.887333,0.001080,-0.000000,0.002589,0.000350,-0.004494,-0.000194,0.000175,-0.002247,-0.000097,0.999997,1,16.301544,99.881165,48.164227,58,69,87,71.33333333333333,10,49.435044,-0.000459,0.000000,0
429,21.460000,-6.394793,-104.984103,0.316921,13.887335,-0.006198,-0.000000,0.005503,0.000100,-0.004494,0.000001,0.000050,-0.002247,0.000001,0.999997,1,16.816872,99.989395,48.320025,58,68,86,70.66666666666667,10,49.435047,-0.001250,0.000000,0
430,21.510000,-5.700427,-104.983942,0.316921,13.887331,0.002515,0.000000,0.002189,0.000046,-0.004494,0.000208,0.000023,-0.002247,0.000104,0.999997,1,17.334242,99.956696,48.433944,57,68,85,70.0,10,49.435043,-0.000462,0.000000,0
431,21.560000,-5.006060,-104.983764,0.316921,13.887341,0.001860,0.000000,-0.002483,0.000233,-0.004494,0.000182,0.000117,-0.002247,0.000091,0.999997,1,17.121073,99.997208,48.489354,57,67,85,69.66666666666667,10,49.435045,0.000647,0.000000,0
432,21.610000,-4.311693,-104.983574,0.316921,13.887329,-0.009232,0.000004,-0.005832,-0.000015,-0.004494,-0.000040,-0.000007,-0.002247,-0.000020,0.999997,1,15.900387,99.999176,48.655904,57,67,84,69.33333333333333,10,49.435048,0.001323,0.000000,0
433,21.660000,-3.617327,-104.983560,0.316922,13.887332,-0.004123,0.000001,-0.002722,-0.000428,-0.004494,-0.000268,-0.000215,-0.002247,-0.000134,0.999997,1,16.822609,99.991966,48.755066,57,67,84,69.33333333333333,10,49.435043,0.000457,0.000000,0
434,21.710000,-2.922961,-104.983958,0.316922,13.887315,0.010117,0.000003,0.007575,-0.000204,-0.004494,-0.000140,-0.000102,-0.002247,-0.000070,0.999997,1,16.850197,99.987656,48.794114,57,66,83,68.66666666666667,10,49.435042,-0.001787,0.000000,0
435,21.760000,-2.228597,-104.984306,0.316922,13.887264,0.009071,0.000007,0.019106,0.000315,-0.004493,0.000568,0.000158,-0.002247,0.000284,0.999997,1,16.293652,99.948105,48.774981,56,65,81,67.33333333333333,10,49.435043,-0.004190,0.000000,0
436,21.810000,-1.534236,-104.983982,0.316922,13.887141,0.007714,0.000032,0.035326,0.000628,-0.004493,0.001969,0.000316,-0.002246,0.000985,0.999997,1,16.120621,99.989670,48.858636,56,65,81,67.33333333333333,10,49.435055,-0.007822,0.000000,0
437,21.860000,-0.839891,-104.982508,0.316926,13.886782,0.017506,0.000117,0.049024,0.001278,-0.004492,0.004133,0.000644,-0.002244,0.002068,0.999995,1,16.712721,99.951805,48.839331,58,68,85,70.33333333333333,10,49.435075,-0.010715,0.000000,0
438,21.910000,-0.145573,-104.979436,0.316933,13.886322,0.015309,0.000184,0.063398,0.002118,-0.004488,0.006981,0.001067,-0.002241,0.003493,0.999991,1,11.094143,99.997673,48.910970,62,73,90,75.0,10,49.435061,-0.013717,0.000000,0
439,21.960000,0.548710,-104.973969,0.316939,13.886014,0.003045,0.000164,0.070716,0.002489,-0.004488,0.010384,0.001256,-0.002237,0.005195,0.999983,1,18.083443,99.995811,49.095169,63,73,91,75.66666666666667,10,49.435050,-0.015200,0.000000,0
440,22.010000,1.242953,-104.965871,0.316943,13.885696,0.003479,0.000200,0.078919,0.002535,-0.004489,0.014134,0.001283,-0.002235,0.007070,0.999972,1,16.499010,99.972305,49.047244,64,74,92,76.66666666666667,10,49.435053,-0.017067,0.000000,0
441,22.060000,1.937138,-104.955188,0.316949,13.885136,0.009640,0.000310,0.090469,0.002872,-0.004487,0.018380,0.001456,-0.002230,0.009193,0.999954,1,17.383644,99.991081,49.093398,64,74,93,77.0,10,49.435046,-0.019520,0.000000,0
442,22.110000,2.631232,-104.941629,0.316958,13.884016,0.008458,0.000462,0.118653,0.003215,-0.004484,0.023613,0.001634,-0.002223,0.011810,0.999926,1,16.751848,99.985878,49.312849,63,74,91,76.0,10,49.435044,-0.025781,0.000000,0
443,22.160000,3.325152,-104.924178,0.316975,13.881965,0.017972,0.000774,0.149579,0.003776,-0.004477,0.030410,0.001922,-0.002210,0.015209,0.999880,1,8.585064,99.991600,49.428644,63,74,90,75.66666666666667,10,49.435142,-0.032492,0.000000,0
444,22.210000,4.018806,-104.901657,0.317007,13.879641,0.030074,0.001131,0.169278,0.005022,-0.004463,0.038472,0.002553,-0.002183,0.019240,0.999809,1,16.811255,99.987541,49.519155,66,78,95,79.66666666666667,10,49.435123,-0.036488,0.000000,0
445,22.260000,4.712147,-104.873156,0.317036,13.878346,0.018691,0.001110,0.177957,0.006225,-0.004455,0.047193,0.003164,-0.002154,0.023601,0.999714,1,16.935431,99.893013,49.461156,65,77,95,79.0,10,49.434956,-0.038089,0.000000,0
446,22.310000,5.405142,-104.838082,0.317045,13.876866,-0.002725,0.001115,0.180439,0.006436,-0.004464,0.056152,0.003279,-0.002141,0.028079,0.999598,1,17.067907,99.970413,49.408592,64,76,93,77.66666666666667,10,49.435463,-0.038599,0.000000,0
447,22.360000,6.097752,-104.796689,0.317042,13.876841,0.000540,0.001024,0.197134,0.006168,-0.004475,0.065548,0.003156,-0.002135,0.032775,0.999455,1,17.210098,99.858345,49.411126,135,119,112,122.0,10,49.434886,-0.042528,0.000000,0
448,22.410000,6.789860,-104.748856,0.317050,13.874293,0.013957,0.001577,0.219308,0.006520,-0.004475,0.075984,0.003343,-0.002112,0.037990,0.999270,1,17.688444,99.991447,49.466672,148,122,111,127.0,10,49.434982,-0.047248,0.000000,0
449,22.460000,7.481211,-104.693675,0.317085,13.870653,0.015027,0.001967,0.243093,0.007166,-0.004455,0.087581,0.003677,-0.002069,0.043784,0.999032,1,17.877096,99.848526,49.490177,131,114,109,118.0,10,49.434645,-0.052334,0.000000,0
450,22.510000,8.171629,-104.630089,0.317130,13.866277,0.015133,0.002394,0.256864,0.007825,-0.004432,0.100123,0.004018,-0.002018,0.050049,0.998737,1,18.347195,99.984146,49.351958,25,29,43,32.333333333333336,10,49.434872,-0.055262,0.000000,0
451,22.560000,8.861084,-104.557469,0.317147,13.866677,0.015359,0.001965,0.257432,0.008520,-0.004423,0.112991,0.004378,-0.001967,0.056474,0.998393,1,18.542404,99.820198,49.274500,65,75,90,76.66666666666667,10,49.434250,-0.055092,0.000000,0
452,22.610000,9.549527,-104.475878,0.317137,13.861050,0.000068,0.002831,0.259397,0.008785,-0.004436,0.125852,0.004523,-0.001937,0.062893,0.998008,1,18.951794,99.848511,49.203304,63,74,90,75.66666666666667,10,49.436184,-0.055333,0.000000,0
