step,time,gps_x,gps_y,gps_z,gps_speed,gyro_x,gyro_y,gyro_z,imu_roll,imu_pitch,imu_yaw,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,radar_targets_count,roof_lidar_min_dist,roof_lidar_max_dist,roof_lidar_mean_dist,camera_red,camera_green,camera_blue,camera_gray,camera_recognition_objects,driver_speed,driver_steering_angle,driver_brake_intensity,collision_detected
194,9.710000,-104.995274,-22.842113,0.316921,13.887323,-0.002307,-0.000002,-0.002034,-0.000186,-0.004494,-1.567443,-0.001652,-0.001526,-0.705919,0.708289,2,8.746680,99.558289,34.510616,58,56,52,55.333333333333336,8,49.435044,0.000342,0.000000,0
195,9.760000,-104.993003,-23.536476,0.316921,13.887332,0.007933,-0.000004,-0.003014,0.000042,-0.004495,-1.567566,-0.001572,-0.001606,-0.705962,0.708246,2,12.973586,99.973373,34.504262,59,56,52,55.666666666666664,8,49.435044,0.000637,0.000000,0
196,9.810000,-104.990867,-24.230839,0.316921,13.887329,-0.001464,-0.000001,-0.005520,0.000251,-0.004495,-1.567783,-0.001498,-0.001680,-0.706039,0.708170,2,12.695964,99.753281,34.517460,60,57,53,56.666666666666664,8,49.435043,0.001301,0.000000,0
197,9.860000,-104.988689,-24.925202,0.316921,13.887301,-0.011908,0.000011,-0.008090,-0.000210,-0.004494,-1.568127,-0.001661,-0.001517,-0.706161,0.708048,2,12.848837,99.970970,34.440689,62,58,54,58.0,8,49.435047,0.001741,0.000000,0
198,9.910000,-104.986793,-25.619564,0.316921,13.887313,0.000337,0.000000,-0.008927,-0.000498,-0.004494,-1.568564,-0.001763,-0.001415,-0.706316,0.707893,2,12.996449,99.722404,34.418293,63,60,55,59.333333333333336,8,49.435040,0.001835,0.000000,0
199,9.960000,-104.985486,-26.313928,0.316921,13.887302,0.006405,-0.000001,-0.005926,-0.000215,-0.004494,-1.568942,-0.001664,-0.001514,-0.706449,0.707760,2,13.552985,99.959427,34.377993,64,61,56,60.333333333333336,8,49.435045,0.001270,0.000000,0
200,10.010000,-104.984354,-27.008293,0.316921,13.887326,-0.003998,-0.000001,-0.004856,-0.000189,-0.004495,-1.569192,-0.001655,-0.001524,-0.706538,0.707672,2,13.748195,99.896996,34.275206,65,61,57,61.0,8,49.435043,0.001075,0.000000,0
201,10.060000,-104.983273,-27.702659,0.316921,13.887331,-0.000125,0.000001,-0.001743,-0.000376,-0.004495,-1.569353,-0.001721,-0.001457,-0.706595,0.707615,2,12.966379,99.987907,34.159676,66,62,57,61.666666666666664,8,49.435042,0.000247,0.000000,0
202,10.110000,-104.982397,-28.397025,0.316921,13.887331,0.010281,0.000003,-0.001643,-0.000005,-0.004494,-1.569427,-0.001590,-0.001588,-0.706621,0.707589,2,12.808246,99.995186,34.167919,66,62,57,61.666666666666664,8,49.435046,0.000357,0.000000,0
203,10.160000,-104.981601,-29.091391,0.316921,13.887332,-0.000431,0.000001,-0.000810,0.000252,-0.004494,-1.569489,-0.001499,-0.001679,-0.706642,0.707567,2,13.234838,99.995415,34.043809,66,62,57,61.666666666666664,8,49.435042,0.000239,0.000000,0
204,10.210000,-104.980586,-29.785756,0.316921,13.887315,-0.008297,0.000005,-0.003524,-0.000073,-0.004494,-1.569587,-0.001614,-0.001564,-0.706677,0.707533,2,13.503085,99.992729,33.994132,66,62,58,62.0,8,49.435046,0.000761,0.000000,0
205,10.260000,-104.979670,-30.480122,0.316921,13.887330,0.001919,-0.000003,-0.006119,-0.000211,-0.004494,-1.569842,-0.001663,-0.001515,-0.706768,0.707442,2,13.375690,99.976265,33.776193,67,63,58,62.666666666666664,8,49.435042,0.001281,0.000000,0
206,10.310000,-104.979165,-31.174488,0.316921,13.887315,0.002444,-0.000001,-0.005219,-0.000019,-0.004494,-1.570139,-0.001595,-0.001583,-0.706872,0.707337,2,13.530231,99.981918,33.528713,71,67,61,66.33333333333333,8,49.435046,0.001159,0.000000,0
207,10.360000,-104.978797,-31.868854,0.316921,13.887332,-0.006588,0.000000,-0.002075,-0.000201,-0.004494,-1.570312,-0.001660,-0.001518,-0.706934,0.707276,2,13.171979,99.976364,33.243485,71,67,61,66.33333333333333,8,49.435043,0.000414,0.000000,0
208,10.410000,-104.978448,-32.563220,0.316921,13.887335,0.001935,0.000000,0.000144,-0.000351,-0.004494,-1.570346,-0.001713,-0.001465,-0.706946,0.707264,2,13.018013,99.991974,32.864891,71,67,61,66.33333333333333,8,49.435043,-0.000140,0.000000,0
209,10.460000,-104.978206,-33.257587,0.316921,13.887338,0.009211,0.000002,-0.004050,0.000069,-0.004494,-1.570437,-0.001564,-0.001614,-0.706978,0.707232,2,12.756469,99.992058,32.533433,71,67,61,66.33333333333333,8,49.435044,0.000964,0.000000,0
210,10.510000,-104.978066,-33.951954,0.316921,13.887330,-0.004608,0.000003,-0.004774,0.000148,-0.004494,-1.570676,-0.001537,-0.001641,-0.707062,0.707148,2,12.487240,99.997055,31.987334,72,67,62,67.0,8,49.435044,0.001098,0.000000,0
211,10.560000,-104.977900,-34.646320,0.316921,13.887310,-0.008262,0.000006,-0.005778,-0.000284,-0.004494,-1.570935,-0.001689,-0.001488,-0.707154,0.707056,2,12.351036,98.230797,31.606379,72,67,62,67.0,8,49.435046,0.001194,0.000000,0
212,10.610000,-104.978069,-35.340686,0.316921,13.887330,0.005739,-0.000004,-0.001914,-0.000307,-0.004494,-1.571137,-0.001698,-0.001480,-0.707226,0.706984,2,12.224125,98.322952,31.567868,72,68,62,67.33333333333333,8,49.435042,0.000292,0.000000,0
213,10.660000,-104.978478,-36.035052,0.316921,13.887328,0.004955,-0.000004,-0.002103,0.000074,-0.004494,-1.571220,-0.001563,-0.001615,-0.707255,0.706955,2,12.100781,99.885269,31.570274,72,68,62,67.33333333333333,8,49.435044,0.000537,0.000000,0
214,10.710000,-104.978794,-36.729419,0.316921,13.887329,-0.006400,-0.000001,-0.002045,-0.000061,-0.004494,-1.571321,-0.001611,-0.001567,-0.707291,0.706919,2,12.215138,99.991730,31.755496,73,68,62,67.66666666666667,8,49.435046,0.000444,0.000000,0
215,10.760000,-104.979119,-37.423785,0.316921,13.887335,0.001218,-0.000002,-0.000845,-0.000227,-0.004494,-1.571394,-0.001670,-0.001508,-0.707316,0.706893,2,12.131220,99.974709,32.048556,73,68,62,67.66666666666667,8,49.435043,0.000086,0.000000,0
216,10.810000,-104.979667,-38.118151,0.316921,13.887322,0.007864,0.000003,0.001310,0.000103,-0.004494,-1.571382,-0.001553,-0.001625,-0.707312,0.706898,2,12.461014,99.986580,32.121283,73,68,62,67.66666666666667,8,49.435047,-0.000283,0.000000,0
217,10.860000,-104.980139,-38.812517,0.316921,13.887337,-0.003018,-0.000001,0.001838,0.000205,-0.004494,-1.571291,-0.001517,-0.001661,-0.707280,0.706930,2,12.527833,99.469627,32.158605,73,68,62,67.66666666666667,8,49.435043,-0.000340,0.000000,0
218,10.910000,-104.980351,-39.506884,0.316921,13.887325,-0.004543,0.000002,0.000742,-0.000074,-0.004494,-1.571222,-0.001616,-0.001562,-0.707256,0.706954,2,12.790438,98.777321,32.163497,73,68,62,67.66666666666667,8,49.435046,-0.000201,0.000000,0
219,10.960000,-104.980578,-40.201251,0.316921,13.887340,0.004686,-0.000001,-0.003265,0.000007,-0.004494,-1.571293,-0.001587,-0.001591,-0.707280,0.706929,2,12.477719,98.333458,32.159013,73,68,62,67.66666666666667,8,49.435044,0.000736,0.000000,0
220,11.010000,-104.981035,-40.895617,0.316921,13.887327,-0.001112,0.000001,-0.001815,0.000118,-0.004494,-1.571439,-0.001548,-0.001630,-0.707332,0.706878,2,12.132089,97.383476,32.115651,73,68,62,67.66666666666667,8,49.435044,0.000426,0.000000,0
221,11.060000,-104.981455,-41.589983,0.316921,13.887332,-0.007061,0.000002,-0.000225,-0.000175,-0.004494,-1.571477,-0.001651,-0.001527,-0.707346,0.706864,2,11.921419,96.688789,32.065454,73,68,63,68.0,8,49.435046,0.000009,0.000000,0
222,11.110000,-104.981894,-42.284350,0.316921,13.887337,0.004192,-0.000001,0.001122,-0.000237,-0.004494,-1.571451,-0.001673,-0.001504,-0.707337,0.706873,2,11.676476,99.981918,32.186873,73,68,63,68.0,8,49.435044,-0.000326,0.000000,0
223,11.160000,-104.982510,-42.978716,0.316921,13.887313,0.008448,0.000004,0.004769,0.000174,-0.004494,-1.571304,-0.001528,-0.001650,-0.707284,0.706926,2,11.368546,99.613457,32.167529,73,68,62,67.66666666666667,8,49.435046,-0.001027,0.000000,0
224,11.210000,-104.982863,-43.673082,0.316921,13.887331,-0.003334,-0.000004,0.003513,0.000273,-0.004494,-1.571076,-0.001493,-0.001685,-0.707204,0.707006,2,11.281638,99.904495,32.342620,73,68,62,67.66666666666667,8,49.435044,-0.000676,0.000000,0
225,11.260000,-104.982910,-44.367448,0.316921,13.887327,-0.003083,-0.000002,0.003382,0.000017,-0.004494,-1.570911,-0.001583,-0.001595,-0.707145,0.707065,2,11.165332,99.975777,32.494796,72,68,62,67.33333333333333,8,49.435045,-0.000793,0.000000,0
226,11.310000,-104.982946,-45.061815,0.316921,13.887331,0.005625,0.000001,0.002154,0.000165,-0.004494,-1.570776,-0.001531,-0.001647,-0.707098,0.707112,2,10.957324,99.816246,32.539783,72,68,62,67.33333333333333,8,49.435046,-0.000448,0.000000,0
227,11.360000,-104.982954,-45.756181,0.316921,13.887335,-0.002206,0.000000,0.001664,0.000268,-0.004494,-1.570686,-0.001494,-0.001684,-0.707066,0.707144,2,11.179558,99.838486,32.741968,72,68,62,67.33333333333333,8,49.435044,-0.000283,0.000000,0
228,11.410000,-104.982746,-46.450548,0.316921,13.887327,-0.007491,0.000002,0.000787,-0.000070,-0.004494,-1.570622,-0.001614,-0.001564,-0.707044,0.707166,2,10.956859,99.986374,32.931414,72,67,62,67.0,8,49.435047,-0.000187,0.000000,0
229,11.460000,-104.982492,-47.144914,0.316921,13.887336,0.002325,-0.000001,-0.003931,-0.000155,-0.004494,-1.570705,-0.001644,-0.001534,-0.707073,0.707137,2,10.710297,99.925697,33.049133,72,68,62,67.33333333333333,8,49.435042,0.000864,0.000000,0
230,11.510000,-104.982550,-47.839281,0.316921,13.887323,0.002426,0.000001,-0.002704,0.000021,-0.004494,-1.570896,-0.001582,-0.001596,-0.707140,0.707070,2,10.534284,99.967781,33.115637,73,68,62,67.66666666666667,8,49.435046,0.000606,0.000000,0
231,11.560000,-104.982655,-48.533647,0.316921,13.887333,-0.005992,0.000001,-0.002134,-0.000121,-0.004494,-1.571004,-0.001632,-0.001546,-0.707179,0.707031,2,10.420439,99.912849,33.176414,73,68,62,67.66666666666667,8,49.435046,0.000474,0.000000,0
232,11.610000,-104.982759,-49.228014,0.316921,13.887333,0.000270,0.000000,-0.001178,-0.000308,-0.004494,-1.571085,-0.001698,-0.001480,-0.707207,0.707003,2,10.302067,99.313240,33.226515,73,68,62,67.66666666666667,8,49.435044,0.000168,0.000000,0
233,11.660000,-104.983048,-49.922381,0.316921,13.887333,0.007837,0.000001,-0.002287,0.000005,-0.004494,-1.571171,-0.001588,-0.001590,-0.707237,0.706973,2,10.239499,99.962349,33.374323,73,68,63,68.0,8,49.435047,0.000527,0.000000,0
234,11.710000,-104.983432,-50.616747,0.316921,13.887335,-0.002227,-0.000000,-0.000895,0.000128,-0.004494,-1.571255,-0.001544,-0.001634,-0.707267,0.706943,2,10.002573,99.961479,33.286311,73,68,63,68.0,8,49.435044,0.000231,0.000000,0
235,11.760000,-104.983738,-51.311114,0.316921,13.887339,-0.004104,0.000001,0.003636,-0.000139,-0.004494,-1.571178,-0.001638,-0.001539,-0.707240,0.706970,2,9.884912,99.980667,33.282046,73,68,63,68.0,8,49.435045,-0.000898,0.000000,0
236,11.810000,-104.983982,-52.005481,0.316921,13.887332,0.007655,0.000003,0.003951,0.000022,-0.004494,-1.570971,-0.001581,-0.001597,-0.707167,0.707043,2,9.737064,99.972427,33.209002,73,68,62,67.66666666666667,8,49.435046,-0.000881,0.000000,0
237,11.860000,-104.984204,-52.699847,0.316922,13.887316,0.004331,0.000003,0.005997,0.000376,-0.004494,-1.570727,-0.001456,-0.001722,-0.707080,0.707130,2,9.688354,99.996559,33.057024,72,67,62,67.0,8,49.435044,-0.001249,0.000000,0
238,11.910000,-104.984016,-53.394213,0.316921,13.887323,-0.007047,-0.000003,0.001712,0.000245,-0.004494,-1.570519,-0.001502,-0.001676,-0.707007,0.707203,2,9.689453,99.989616,33.133953,72,67,61,66.66666666666667,8,49.435044,-0.000282,0.000000,0
239,11.960000,-104.983668,-54.088579,0.316921,13.887334,-0.001963,-0.000005,0.001902,-0.000047,-0.004494,-1.570451,-0.001605,-0.001573,-0.706983,0.707227,2,9.648331,99.987473,33.106307,69,65,60,64.66666666666667,8,49.435044,-0.000492,0.000000,0
240,12.010000,-104.983391,-54.782946,0.316921,13.887339,0.003889,-0.000001,-0.002255,0.000121,-0.004494,-1.570458,-0.001546,-0.001632,-0.706985,0.707225,2,9.768374,99.988876,33.038795,69,65,60,64.66666666666667,8,49.435045,0.000578,0.000000,0
241,12.060000,-104.983191,-55.477313,0.316921,13.887337,-0.005825,0.000001,-0.001364,0.000026,-0.004494,-1.570567,-0.001580,-0.001598,-0.707024,0.707186,2,9.843514,99.982254,32.943998,70,65,60,65.0,8,49.435045,0.000318,0.000000,0
242,12.110000,-104.982976,-56.171679,0.316921,13.887335,-0.003700,0.000003,0.001169,-0.000288,-0.004494,-1.570564,-0.001691,-0.001487,-0.707023,0.707187,2,10.198751,99.978691,32.971571,70,65,60,65.0,8,49.435046,-0.000344,0.000000,0
243,12.160000,-104.982861,-56.866046,0.316921,13.887333,0.008567,0.000003,0.003235,-0.000088,-0.004494,-1.570448,-0.001620,-0.001558,-0.706982,0.707228,2,10.300438,99.986313,32.931728,69,65,60,64.66666666666667,8,49.435047,-0.000744,0.000000,0
244,12.210000,-104.982799,-57.560412,0.316922,13.887307,0.005344,0.000004,0.009289,0.000297,-0.004494,-1.570131,-0.001483,-0.001694,-0.706869,0.707340,2,10.500672,99.989075,32.943870,68,64,59,63.666666666666664,8,49.435043,-0.002011,0.000000,0
245,12.260000,-104.982412,-58.254777,0.316922,13.887282,0.000516,0.000007,0.022510,0.000322,-0.004494,-1.569313,-0.001474,-0.001704,-0.706580,0.707629,2,10.926193,99.965630,32.933209,64,61,56,60.333333333333336,8,49.435043,-0.005028,0.000000,0
246,12.310000,-104.981429,-58.949134,0.316924,13.887008,0.014775,0.000080,0.043738,0.000666,-0.004493,-1.567615,-0.001350,-0.001826,-0.705979,0.708229,2,11.000128,99.987236,32.984962,57,55,51,54.333333333333336,8,49.435059,-0.009744,0.000000,0
247,12.360000,-104.979212,-59.643462,0.316931,13.886383,0.023047,0.000198,0.062583,0.001710,-0.004488,-1.564884,-0.000976,-0.002195,-0.705010,0.709193,2,11.973373,99.992111,32.982367,44,44,41,43.0,8,49.435079,-0.013610,0.000000,0
248,12.410000,-104.974674,-60.337751,0.316939,13.885995,0.010008,0.000184,0.071405,0.002497,-0.004486,-1.561469,-0.000692,-0.002472,-0.703797,0.710397,2,11.500620,99.917709,32.966269,41,44,38,41.0,8,49.435057,-0.015327,0.000000,0
249,12.460000,-104.967348,-61.032003,0.316943,13.885722,0.003329,0.000181,0.077655,0.002682,-0.004487,-1.557724,-0.000622,-0.002539,-0.702466,0.711713,2,11.354120,99.958199,32.938321,52,62,46,53.333333333333336,8,49.435053,-0.016751,0.000000,0
250,12.510000,-104.957337,-61.726204,0.316948,13.885324,0.007564,0.000264,0.085340,0.002937,-0.004488,-1.553646,-0.000526,-0.002629,-0.701013,0.713144,2,10.804540,99.992439,32.990550,51,63,44,52.666666666666664,8,49.435040,-0.018389,0.000000,0
251,12.560000,-104.944536,-62.420332,0.316954,13.884653,0.004261,0.000346,0.102574,0.003165,-0.004487,-1.548941,-0.000438,-0.002710,-0.699333,0.714791,2,10.472885,99.863235,32.999851,39,44,37,40.0,8,49.435031,-0.022164,0.000000,0
252,12.610000,-104.928342,-63.114339,0.316962,13.883315,0.008093,0.000541,0.130517,0.003318,-0.004484,-1.543068,-0.000374,-0.002764,-0.697230,0.716842,2,10.351115,99.854591,33.074510,57,69,49,58.333333333333336,7,49.435086,-0.028377,0.000000,0
253,12.660000,-104.907898,-63.808132,0.316986,13.881006,0.026241,0.000966,0.158537,0.004169,-0.004473,-1.535761,-0.000054,-0.003057,-0.694605,0.719384,2,10.198107,99.669533,33.169903,46,53,42,47.0,7,49.435151,-0.034367,0.000000,0
254,12.710000,-104.882141,-64.501623,0.317021,13.878663,0.028715,0.001243,0.179362,0.005587,-0.004458,-1.527239,0.000477,-0.003542,-0.691531,0.722338,2,10.037954,99.880699,33.286484,44,38,38,40.0,7,49.435077,-0.038592,0.000000,0
255,12.760000,-104.849873,-65.194752,0.317045,13.877461,0.010765,0.001094,0.186991,0.006454,-0.004455,-1.518029,0.000808,-0.003837,-0.688196,0.725514,2,9.979802,99.764908,33.349803,49,51,43,47.666666666666664,7,49.434941,-0.040034,0.000000,0
256,12.810000,-104.810813,-65.887476,0.317054,13.876233,0.002811,0.001180,0.196366,0.006555,-0.004462,-1.508460,0.000861,-0.003870,-0.684717,0.728798,2,10.072106,99.747055,33.435820,61,56,54,57.0,7,49.434835,-0.042237,0.000000,0
257,12.860000,-104.765097,-66.579734,0.317060,13.874791,0.009372,0.001416,0.214031,0.006773,-0.004467,-1.498208,0.000959,-0.003942,-0.680972,0.732298,2,10.129560,99.944084,33.449829,80,75,71,75.33333333333333,7,49.434930,-0.046077,0.000000,0
258,12.910000,-104.712251,-67.271355,0.317076,13.871912,0.010531,0.001800,0.238780,0.007170,-0.004464,-1.486866,0.001128,-0.004069,-0.676807,0.736148,2,10.241230,99.924187,33.412402,94,87,83,88.0,7,49.434891,-0.051429,0.000000,0
259,12.960000,-104.651181,-67.962007,0.317130,13.866271,0.011800,0.002419,0.253209,0.007652,-0.004437,-1.474515,0.001341,-0.004214,-0.672247,0.740314,2,10.398126,99.836319,33.425539,94,87,82,87.66666666666667,7,49.434682,-0.054492,0.000000,0
260,13.010000,-104.581285,-68.651738,0.317153,13.866717,0.015894,0.001960,0.258469,0.008250,-0.004422,-1.461709,0.001596,-0.004400,-0.667492,0.744602,2,10.642640,99.921944,33.478857,93,88,78,86.33333333333333,6,49.434208,-0.055424,0.000000,0
261,13.060000,-104.502368,-69.340559,0.317128,13.864048,0.004691,0.002328,0.257560,0.008731,-0.004445,-1.448851,0.001796,-0.004558,-0.662690,0.748878,2,10.908583,99.837418,33.440593,110,107,96,104.33333333333333,6,49.436709,-0.054871,0.000000,0
262,13.110000,-104.414661,-70.027785,0.317197,13.857409,-0.004113,0.002402,0.265840,0.008509,-0.004401,-1.435827,0.001757,-0.004456,-0.657800,0.753177,2,11.044871,99.967758,33.333158,92,88,80,86.66666666666667,6,49.433686,-0.057071,0.000000,0
263,13.160000,-104.317938,-70.713993,0.317160,13.860816,0.004558,0.001568,0.283542,0.008388,-0.004440,-1.422108,0.001729,-0.004419,-0.652618,0.757672,2,11.114516,99.811905,33.261277,93,87,81,87.0,5,49.434715,-0.061114,0.000000,0
264,13.210000,-104.211790,-71.398796,0.317112,13.859409,0.018847,0.002307,0.304197,0.008938,-0.004469,-1.407402,0.001962,-0.004595,-0.647028,0.762450,2,11.334970,99.896362,33.226857,89,85,79,84.33333333333333,5,49.434323,-0.065451,0.000000,0
265,13.260000,-104.095521,-72.081225,0.317232,13.836870,0.015852,0.005840,0.316980,0.009753,-0.004381,-1.391838,0.002338,-0.004807,-0.641074,0.767461,2,11.231940,99.925964,33.127739,101,98,88,95.66666666666667,5,49.433192,-0.068233,0.000000,0
266,13.310000,-103.968515,-72.760822,0.317428,13.831157,0.011013,0.003814,0.320500,0.010230,-0.004253,-1.375900,0.002602,-0.004891,-0.634937,0.772544,2,11.131406,99.982018,33.153171,89,85,78,84.0,5,49.430647,-0.068985,0.000000,0
267,13.360000,-103.830490,-73.439052,0.317275,13.846351,0.008802,0.000056,0.324907,0.010489,-0.004394,-1.359690,0.002697,-0.005005,-0.628654,0.777665,2,11.099082,99.945358,33.169464,84,79,73,78.66666666666667,6,49.434641,-0.069450,0.000000,0
268,13.410000,-103.681501,-74.114668,0.317173,13.831959,0.003954,0.003276,0.330283,0.010547,-0.004464,-1.343281,0.002739,-0.005029,-0.622252,0.782796,2,10.950098,99.955460,33.201345,91,88,81,86.66666666666667,6,49.433256,-0.071131,0.000000,0
269,13.460000,-103.521522,-74.786574,0.317314,13.808988,0.000053,0.006029,0.341405,0.010475,-0.004351,-1.326551,0.002787,-0.004939,-0.615682,0.787974,2,10.857481,99.919113,33.192184,93,87,79,86.33333333333333,6,49.434621,-0.073868,0.000000,0
270,13.510000,-103.350075,-75.456619,0.317117,13.842207,0.009375,-0.000904,0.353436,0.010668,-0.004513,-1.309131,0.002858,-0.005037,-0.608795,0.793306,2,10.873693,99.884499,33.320495,100,94,85,93.0,7,49.433680,-0.075127,0.000000,0
271,13.560000,-103.166939,-76.123904,0.316915,13.837906,0.011373,0.002415,0.355741,0.011133,-0.004658,-1.291455,0.003044,-0.005210,-0.601758,0.798656,2,10.872126,99.965446,33.379726,93,89,78,86.66666666666667,8,49.435013,-0.075645,0.000000,0
272,13.610000,-102.972114,-76.786622,0.317102,13.811236,0.004488,0.007291,0.347086,0.011436,-0.004513,-1.274013,0.003254,-0.005215,-0.594770,0.803872,2,10.630486,99.866142,33.419229,108,103,91,100.66666666666667,8,49.434364,-0.074620,0.000000,0
273,13.660000,-102.765742,-77.445703,0.317252,13.821050,-0.001006,0.003471,0.349908,0.011317,-0.004428,-1.256701,0.003276,-0.005117,-0.587790,0.808991,2,10.430125,99.919334,33.482110,179,174,172,175.0,8,49.429481,-0.074952,0.000000,0
274,13.710000,-102.547800,-78.102218,0.317076,13.839216,0.002684,0.000948,0.359748,0.011224,-0.004585,-1.238970,0.003238,-0.005125,-0.580595,0.814170,2,10.246007,99.984886,33.544351,186,183,181,183.33333333333334,8,49.434343,-0.076547,0.000000,0
275,13.760000,-102.318540,-78.753900,0.317188,13.799969,0.006042,0.009440,0.367545,0.011337,-0.004488,-1.220837,0.003359,-0.005088,-0.573189,0.819400,2,10.262592,99.966484,33.587101,182,176,172,176.66666666666666,9,49.436927,-0.079641,0.000000,0
276,13.810000,-102.077660,-79.400266,0.317451,13.798512,0.009804,0.006533,0.375823,0.011647,-0.004296,-1.202254,0.003588,-0.005065,-0.565551,0.824690,2,10.240772,99.912476,33.625850,155,150,147,150.66666666666666,9,49.433520,-0.081148,0.000000,0
277,13.860000,-101.824313,-80.043063,0.317303,13.826853,0.013202,0.000152,0.377941,0.012164,-0.004447,-1.183392,0.003808,-0.005238,-0.557746,0.829986,2,10.274236,99.998512,33.793724,184,182,183,183.0,9,49.432409,-0.080395,0.000000,0
278,13.910000,-101.558792,-80.680937,0.317201,13.808449,0.004530,0.005366,0.365429,0.012512,-0.004546,-1.164871,0.003974,-0.005339,-0.550035,0.835115,2,10.399518,99.951492,33.950655,190,190,192,190.66666666666666,9,49.436603,-0.078458,0.000000,0
279,13.960000,-101.281826,-81.313028,0.317309,13.803095,-0.005394,0.005420,0.365311,0.012269,-0.004479,-1.146706,0.003939,-0.005209,-0.542429,0.840076,2,10.469858,99.920898,34.069580,196,186,180,187.33333333333334,9,49.433676,-0.078708,0.000000,0
280,14.010000,-100.993376,-81.940044,0.317325,13.812271,-0.002802,0.002724,0.373584,0.011891,-0.004474,-1.128339,0.003828,-0.005069,-0.534692,0.845023,2,10.644955,99.861343,34.326199,193,192,193,192.66666666666666,9,49.428648,-0.080197,0.000000,0
281,14.060000,-100.693135,-82.562614,0.317085,13.822495,0.004753,0.002754,0.381716,0.011850,-0.004636,-1.109438,0.003816,-0.005091,-0.526682,0.850039,2,8.725771,99.981255,34.549203,178,179,180,179.0,9,49.433167,-0.081720,0.000000,0
282,14.110000,-100.381575,-83.178335,0.317200,13.796354,0.006316,0.008056,0.380287,0.012049,-0.004502,-1.090482,0.003984,-0.005049,-0.518602,0.854992,2,11.725520,99.876991,34.726169,172,172,173,172.33333333333334,9,49.434545,-0.081947,0.000000,0
283,14.160000,-100.058303,-83.787918,0.317285,13.805379,0.004392,0.004508,0.372820,0.012232,-0.004434,-1.071707,0.004127,-0.005029,-0.510552,0.859822,2,11.926106,99.996323,34.977172,190,182,178,183.33333333333334,9,49.433402,-0.080061,0.000000,0
284,14.210000,-99.723229,-84.392263,0.317107,13.827409,0.001348,0.000796,0.370094,0.012251,-0.004592,-1.053197,0.004141,-0.005064,-0.502573,0.864510,2,12.958559,99.851295,35.286104,164,156,151,157.0,9,49.432503,-0.078703,0.000000,0
285,14.260000,-99.377227,-84.990082,0.317101,13.804547,-0.004002,0.007021,0.365078,0.012039,-0.004596,-1.034929,0.004095,-0.004975,-0.494656,0.869065,2,15.302011,99.994019,35.540495,180,174,170,174.66666666666666,9,49.435857,-0.078671,0.000000,0
286,14.310000,-99.020841,-85.580794,0.317288,13.797333,-0.003043,0.007156,0.373864,0.011682,-0.004442,-1.016518,0.004022,-0.004783,-0.486636,0.873582,2,13.372607,99.949486,35.746695,171,168,166,168.33333333333334,9,49.433914,-0.080867,0.000000,0
287,14.360000,-98.653226,-86.165642,0.317164,13.831628,0.009437,-0.000317,0.388106,0.011739,-0.004541,-0.997463,0.004068,-0.004802,-0.478291,0.878179,2,13.859498,99.989639,35.935921,162,156,153,157.0,9,49.432047,-0.082614,0.000000,0
288,14.410000,-98.274367,-86.743475,0.317090,13.804100,0.012915,0.007456,0.381571,0.012292,-0.004601,-0.978264,0.004345,-0.004919,-0.469837,0.882729,2,13.963937,99.996582,36.204223,166,160,157,161.0,9,49.437670,-0.082254,0.000000,0
289,14.460000,-97.884977,-87.312968,0.317302,13.800367,0.004694,0.006879,0.376111,0.012594,-0.004446,-0.959387,0.004560,-0.004878,-0.461484,0.887123,1,14.534570,99.979286,36.528563,187,181,179,182.33333333333334,9,49.433498,-0.080719,0.000000,0
290,14.510000,-97.484526,-87.875254,0.317339,13.811936,-0.003853,0.003235,0.360600,0.012503,-0.004451,-0.941058,0.004563,-0.004818,-0.453336,0.891315,1,14.847672,99.914246,36.742253,175,175,175,175.0,9,49.433512,-0.077250,0.000000,0
291,14.560000,-97.073493,-88.430923,0.317144,13.829295,-0.009819,0.000801,0.361004,0.011968,-0.004616,-0.923122,0.004330,-0.004732,-0.445325,0.895346,1,15.388044,99.811966,37.002832,168,163,161,164.0,9,49.432463,-0.076946,0.000000,0
292,14.610000,-96.652953,-88.978707,0.317146,13.805090,-0.009791,0.006912,0.359953,0.011338,-0.004571,-0.905225,0.004099,-0.004534,-0.437297,0.899297,1,15.549830,99.853363,37.222146,173,167,163,167.66666666666666,9,49.435312,-0.077642,0.000000,0
293,14.660000,-96.223127,-89.518514,0.317240,13.808638,-0.000107,0.004657,0.373870,0.010927,-0.004431,-0.886967,0.003984,-0.004345,-0.429070,0.903252,1,15.714088,99.827576,37.337096,178,178,178,178.0,9,49.428068,-0.080279,0.000000,0
294,14.710000,-95.782636,-90.051512,0.316956,13.836733,0.014570,-0.000304,0.373845,0.011318,-0.004623,-0.868234,0.004162,-0.004477,-0.420590,0.907230,1,16.105139,99.961830,37.562589,92,87,77,85.33333333333333,9,49.434011,-0.079415,0.000000,0
295,14.760000,-95.332396,-90.575934,0.316911,13.812122,0.009152,0.006904,0.361129,0.011844,-0.004653,-0.849962,0.004436,-0.004561,-0.412283,0.911034,1,16.437332,99.929581,37.759687,95,91,78,88.0,9,49.436747,-0.077578,0.000000,0
